a (km),e,i (rad),RAAN (rad),argp (rad),nu (rad),mass (kg)
6999.553991848024,0.02005381503928907,0.8901375133643813,5.475832615926181,0.0029626356467392554,5.27082877146714,499.9738700428006
6999.553991848024,0.02005381503928907,0.8901375133643813,5.475777681634776,0.0030054149470287467,5.337009867589822,499.9738700428006
6999.553991848024,0.02005381503928907,0.8901375133643813,5.475722747343371,0.003048194247318238,5.403332058780714,499.9738700428006
6999.528836260761,0.020046184987604066,0.8901377502676688,5.475671464694689,0.002973850262617377,5.469903471866233,499.9728503809203
6999.500669215796,0.0200420103295104,0.8901377179052061,5.47561404889223,0.0030851009818642448,5.536420132135382,499.9724158518921
6999.5026278076275,0.020042919145158256,0.890137655721114,5.475560720115372,0.0031604270815928357,5.6030892173626325,499.97219964169864
6999.5026278076275,0.020042919145158256,0.890137655721114,5.47550578447071,0.003203207412845,5.669902440682415,499.97219964169864
6999.439234013105,0.02003762893224611,0.8901377469005878,5.475450214176051,0.0036621531934935966,5.7364012015182,499.9714147089884
6999.46792706744,0.02003885726529634,0.8901372076961535,5.475397995544482,0.0033931812788946156,5.803717495330334,499.9706834438363
6999.438981748808,0.02003603908205202,0.8901367982364472,5.475344664750145,0.003614486543884734,5.870625848401357,499.97027429638143
6999.438981748808,0.02003603908205202,0.8901367982364472,5.475289727329238,0.0036572683961097288,5.937784723829769,499.97027429638143
6999.438981748808,0.02003603908205202,0.8901367982364472,5.47523478990833,0.0037000502483347233,6.005003689836144,499.97027429638143
6999.448450554868,0.020037480306720933,0.8901365193509125,5.475180481895056,0.003758595394208975,6.072255316163993,499.97013372661024
6999.448450554868,0.020037480306720933,0.8901365193509125,5.475125544708995,0.0038013771083503936,6.1395603653102295,499.97013372661024
6999.444128549957,0.020037058038336896,0.8901370523595235,5.4750697103423995,0.0039323139139705,6.206803294428709,499.96988426831075
6999.384823505562,0.02002861849125745,0.8901368962123604,5.475015001347524,0.0038155977903059825,6.274306602495698,499.9691835057621
6999.384823505562,0.02002861849125745,0.8901368962123604,5.474960062478141,0.0038583807547737216,6.341652005462776,499.9691835057621
6999.379079253562,0.020027797188439386,0.8901321761548331,5.474910408669261,0.0039057033244210945,6.408979128350037,499.9683625957408
6999.406263661336,0.0200325154932125,0.8901286669677003,5.474858893009963,0.0036663366185058295,6.476571826814837,499.9673429450925
6999.469323877285,0.020040165785526608,0.8901323024716257,5.47480088036355,0.004025382986239018,6.543536240381434,499.9663573452748
6999.447481572387,0.02003639175356327,0.8901297207195266,5.4747478209231515,0.00416802130717685,6.610668274083579,499.9657756213633
6999.447481572387,0.02003639175356327,0.8901297207195266,5.4746928832540185,0.004210804489648872,6.677844181266333,499.9657756213633
6999.5187061037295,0.02004776474822547,0.8901273892269441,5.474639145644307,0.004198647011897538,6.745006258420258,499.964755975991
6999.596608957113,0.020058980661704723,0.8901230175935578,5.474586032869379,0.004344987039495541,6.811930874448191,499.9637363326982
6999.563334571439,0.020054498274560715,0.8901190609573565,5.474532378441304,0.004306689745250402,6.878951353913208,499.96311273182243
6999.542187896489,0.020050949399505462,0.8901176772266023,5.474477765866388,0.004344556477982315,6.945797129225917,499.96274622347
6999.542187896489,0.020050949399505462,0.8901176772266023,5.474422829917674,0.004387340255261675,7.012529855483791,499.96274622347
6999.5606980315915,0.020053471527323806,0.8901194600956174,5.474367788331228,0.004484774608875634,7.079091037127649,499.96243690339145
6999.5606980315915,0.020053471527323806,0.8901194600956174,5.474312853000811,0.004527557618244428,7.145581722734309,499.96243690339145
6999.551387244616,0.020051563814216584,0.8901182101183384,5.4742577777129595,0.004565528392516787,7.211944687641937,499.9621794560479
6999.572551789148,0.020052075873899396,0.890117127256048,5.474202627652872,0.004775294005893624,7.27799653165127,499.9618694299936
6999.491736489556,0.020041385689432385,0.8901174494661571,5.474147783708057,0.0044854651334894245,7.344402137998167,499.9608497925877
6999.491736489556,0.020041385689432385,0.8901174494661571,5.474092846400126,0.00452825000590481,7.41032412444078,499.9608497925877
6999.5572995992125,0.02004882960247082,0.8901167393711967,5.47403757563456,0.004906765870247737,7.475755175770617,499.9600600028363
6999.5572995992125,0.02004882960247082,0.8901167393711967,5.473982640046677,0.004949549517162194,7.541362359499869,499.9600600028363
6999.522665001497,0.02005456159591798,0.8901166533105916,5.47392764605227,0.00464014211916846,7.607158919454129,499.95904036912054
6999.443265972653,0.020051604866183095,0.8901200331408636,5.473875360708713,0.004138135491616201,7.6729808292547625,499.9581535802508
6999.443265972653,0.020051604866183095,0.8901200331408636,5.473820422199493,0.004180920884545534,7.738092425832785,499.9581535802508
6999.443265972653,0.020051604866183095,0.8901200331408636,5.473765483690274,0.004223706277474867,7.803036029453369,499.9581535802508
6999.443265972653,0.020051604866183095,0.8901200331408636,5.473710545181055,0.0042664916704042,7.867811379037238,499.9581535802508
6999.443265972653,0.020051604866183095,0.8901200331408636,5.473655606671835,0.004309277063333533,7.9324189256204285,499.9581535802508
6999.443265972653,0.020051604866183095,0.8901200331408636,5.473600668162616,0.004352062456262866,7.996859816765333,499.9581535802508
6999.443265972653,0.020051604866183095,0.8901200331408636,5.473545729653397,0.004394847849192199,8.06113587837605,499.9581535802508
6999.515164587127,0.020044103311195296,0.8901185148904117,5.4734877486242475,0.004888519279463228,8.124800799233228,499.957133950423
6999.515164587127,0.020044103311195296,0.8901185148904117,5.473432812020201,0.004931303432552279,8.188755666483047,499.957133950423
6999.57647720956,0.020040032518924247,0.890120428089403,5.473383061329095,0.005366227657737816,8.252159810418032,499.95631939772295
6999.57647720956,0.020040032518924247,0.890120428089403,5.4733281265570115,0.005409010076794167,8.31580835132071,499.95631939772295
6999.537876319555,0.02004316042378023,0.8901217815801485,5.473278514996998,0.005215933116494428,8.379543026778661,499.9556559388722
6999.5800678421,0.02004220211850705,0.8901235264096832,5.473232269918198,0.005576204449336372,8.442581344773595,499.95463631413827
6999.5800678421,0.02004220211850705,0.8901235264096832,5.473177335445375,0.0056189861376516005,8.505807701217151,499.95463631413827
6999.5800678421,0.02004220211850705,0.8901235264096832,5.473122400972552,0.005661767825966828,8.56890540595917,499.95463631413827
6999.5800678421,0.02004220211850705,0.8901235264096832,5.473067466499729,0.005704549514282056,8.631881268335425,499.95463631413827
6999.5800678421,0.02004220211850705,0.8901235264096832,5.473012532026905,0.005747331202597284,8.694742509633647,499.95463631413827
6999.611400327073,0.020037215861200663,0.8901233839574593,5.472960554477738,0.0058492161318985415,8.757435844791205,499.95412743192105
6999.5036800872895,0.020050390404948576,0.890123492780697,5.472904502789861,0.005467708301170573,8.820515909035993,499.95310781030435
6999.490038738837,0.020052796366961785,0.8901232400910393,5.472851279554696,0.005510432218884478,8.883078900488346,499.9528337909131
6999.452211697127,0.020054342644242024,0.8901222646737227,5.472801253460753,0.0051396231606225876,8.945971085290513,499.95181417205055
6999.452211697127,0.020054342644242024,0.8901222646737227,5.47274631533661,0.005182407895185869,9.00837933467959,499.95181417205055
6999.452211697127,0.020054342644242024,0.8901222646737227,5.472691377212468,0.00522519262974915,9.070723305395692,499.95181417205055
6999.452211697127,0.020054342644242024,0.8901222646737227,5.472636439088325,0.005267977364312431,9.133012256547733,499.95181417205055
6999.4690036917755,0.020051151275377543,0.8901225270536942,5.472580882672385,0.005193873489391905,9.195372936781862,499.9513802679279
6999.440025478118,0.02005535084100531,0.890121441098243,5.472528164124333,0.005208453642841596,9.257607113237231,499.9510052201123
6999.440025478118,0.02005535084100531,0.890121441098243,5.472473225605099,0.005251238817394353,9.319788086148716,499.9510052201123
6999.462587173625,0.020051634485890462,0.890118031443586,5.472423643557655,0.005018829392057198,9.382224368836331,499.9499856048631
6999.494111401689,0.02004698661915605,0.8901212532795771,5.472364243747315,0.004835706980918838,9.444610941831273,499.9490939214829
6999.494111401689,0.02004698661915605,0.8901212532795771,5.472309306738001,0.004878491009741954,9.50677200032791,499.9490939214829
6999.494111401689,0.02004698661915605,0.8901212532795771,5.472254369728688,0.00492127503856507,9.568946004820248,499.9490939214829
6999.4894998209,0.020046677417959933,0.890116439055069,5.472204004701503,0.005229743389796236,9.630874150132259,499.94807431013174
6999.4894998209,0.020046677417959933,0.890116439055069,5.472149067240263,0.005272528543916895,9.693103235262338,499.94807431013174
6999.4894998209,0.020046677417959933,0.890116439055069,5.472094129779022,0.005315313698037554,9.755374309304502,499.94807431013174
6999.523541596883,0.020039895666006894,0.8901207839657825,5.472036495958281,0.005543767752965909,9.817512951792162,499.94705470085995
6999.523541596883,0.020039895666006894,0.8901207839657825,5.471981559756827,0.0055865512280291706,9.879896398131303,499.94705470085995
6999.523541596883,0.020039895666006894,0.8901207839657825,5.471926623555373,0.005629334703092432,9.942349721170569,499.94705470085995
6999.523541596883,0.020039895666006894,0.8901207839657825,5.47187168735392,0.005672118178155693,10.004881836697486,499.94705470085995
6999.525882640432,0.020038382170647448,0.890122861202575,5.471816209500746,0.005789206383726319,10.067427452445614,499.9466756701137
6999.601821671987,0.020030933285734156,0.8901173406438203,5.471762255142404,0.005419421387954833,10.13055500330857,499.94565606369434
6999.6673941727295,0.02002091035327854,0.8901127178521575,5.471707763834787,0.005298283667905029,10.193538493335984,499.9446364593544
6999.6673941727295,0.02002091035327854,0.8901127178521575,5.471652831121198,0.00534106572227525,10.25647012960766,499.9446364593544
6999.691726915763,0.02002305139101988,0.8901181125062109,5.471598258808753,0.005072314519099706,10.3198321250099,499.9436168570939
6999.704329965049,0.020022090835141095,0.8901180450885495,5.4715433172680354,0.0050376666789455765,10.38308632434765,499.9434984846109
6999.704329965049,0.020022090835141095,0.8901180450885495,5.4714883859251495,0.005080446810148007,10.446395650836074,499.9434984846109
6999.706817787656,0.020022391499333634,0.8901194843871597,5.471433911056667,0.005094858107895997,10.5098716677265,499.9432968427228
6999.706817787656,0.020022391499333634,0.8901194843871597,5.471378979878425,0.0051376378796966,10.573463794913597,499.9432968427228
6999.706817787656,0.020022391499333634,0.8901194843871597,5.4713240487001835,0.005180417651497203,10.637205169726261,499.9432968427228
6999.706817787656,0.020022391499333634,0.8901194843871597,5.471269117521941,0.005223197423297806,10.7011003053029,499.9432968427228
6999.706817787656,0.020022391499333634,0.8901194843871597,5.4712141863436985,0.005265977195098409,10.765153139975853,499.9432968427228
6999.714014802966,0.02002228404126414,0.890118282551974,5.471158284611338,0.005258064949921444,10.829418330672464,499.94310359004095
6999.714014802966,0.02002228404126414,0.890118282551974,5.471103353549721,0.005300844823932741,10.893795983469003,499.94310359004095
6999.743049705552,0.02001991952040238,0.8901188758159498,5.471049052016082,0.005139347693536781,10.958543393186519,499.94270691524116
6999.7948596147435,0.020015002834007933,0.8901169274493211,5.470991767490471,0.004805212966226741,11.02363268918953,499.94183536035354
6999.7948596147435,0.020015002834007933,0.8901169274493211,5.470936838589453,0.004847991375226812,11.088511561119624,499.94183536035354
6999.7948596147435,0.020015002834007933,0.8901169274493211,5.470881909688435,0.004890769784226883,11.153558265693347,499.94183536035354
6999.796607312535,0.0200149198359204,0.8901173366451285,5.4708277156381335,0.004919365408483162,11.218785798805124,499.9417418011379
6999.717476931932,0.02001158807149624,0.8901143854066559,5.470766684850417,0.005502236421534909,11.283628825765694,499.9407222047808
6999.717476931932,0.02001158807149624,0.8901143854066559,5.470711753666596,0.005545017016670944,11.349171371946726,499.9407222047808
6999.717476931932,0.02001158807149624,0.8901143854066559,5.470656822482775,0.0055877976118069795,11.414874437280407,499.9407222047808
6999.717476931932,0.02001158807149624,0.8901143854066559,5.470601891298955,0.005630578206943015,11.480734351955803,499.9407222047808
6999.722274738045,0.020010076495113556,0.8901150106378499,5.470549613370589,0.005585291243013433,11.546833117111813,499.94032449753666
6999.722274738045,0.020010076495113556,0.8901150106378499,5.470494682367609,0.005628071596887382,11.612992791488244,499.94032449753666
6999.629568942835,0.020005506650375208,0.8901150005354226,5.47043967080791,0.006327143381106282,11.678637459366868,499.9393049040701
6999.629568942835,0.020005506650375208,0.8901150005354226,5.470384737277955,0.006369925704614748,11.745073086868153,499.9393049040701
6999.562816848786,0.01999504839249424,0.8901149992777382,5.470329749161721,0.00654460071616049,11.811504428477544,499.93838414682506
6999.559786525584,0.01999442850848508,0.8901149665004885,5.47027597273805,0.006582776671248676,11.878191185667484,499.9382498500702
6999.498379696383,0.019990091996123976,0.8901154184379043,5.470215401836689,0.007063903252913866,11.944550485667753,499.9372762602844
6999.577772723177,0.02000000821844254,0.8901163417298409,5.470153525791051,0.006851805688873763,12.011706224005655,499.9362566730345
6999.577772723177,0.02000000821844254,0.8901163417298409,5.470098590953485,0.0068945888153174855,12.078695685663348,499.9362566730345
6999.571497774907,0.01999948127266716,0.8901167657320588,5.470041913976961,0.006986042775132193,12.145720278814602,499.9360467379653
6999.581859255029,0.020001034459010338,0.8901176573900489,5.469984025751755,0.007029907019617033,12.212865444765502,499.935704140771
6999.581859255029,0.020001034459010338,0.8901176573900489,5.469929091111182,0.00707268978130986,12.28007117103275,499.935704140771
6999.581859255029,0.020001034459010338,0.8901176573900489,5.46987415647061,0.0071154725430026865,12.347326977155644,499.935704140771
6999.663460797038,0.020011383947358487,0.8901164328337362,5.469821669155406,0.006806546022425634,12.414971705904476,499.9346845567274
6999.724653700181,0.020020527850304386,0.8901185688106928,5.469763042545189,0.007080910952881452,12.482064157275165,499.9336649747631
6999.801645676787,0.020031553937247197,0.8901171157944184,5.469710303090643,0.007363767371573118,12.549159709642055,499.93264539487814
6999.734800058525,0.02002225900486197,0.890113570678369,5.469660041596238,0.007205829195383458,12.616697571007908,499.9316258170726
6999.7223961638065,0.02002073111549707,0.8901146361457664,5.469603884968948,0.007117225248962172,12.684160676284227,499.9312370415925
6999.7223961638065,0.02002073111549707,0.8901146361457664,5.469548953897023,0.0071600057166802036,12.751470698926495,499.9312370415925
6999.7223961638065,0.02002073111549707,0.8901146361457664,5.469494022825098,0.0072027861843982355,12.818748006688441,499.9312370415925
6999.7223961638065,0.02002073111549707,0.8901146361457664,5.469439091753173,0.007245566652116267,12.88598096593303,499.9312370415925
6999.7223961638065,0.02002073111549707,0.8901146361457664,5.4693841606812486,0.0072883471198342984,12.953158185295218,499.9312370415925
6999.816724670441,0.020032443916055846,0.8901185240506649,5.4693271533188845,0.007644328471363163,13.019956900935167,499.9302174666592
6999.816724670441,0.020032443916055846,0.8901185240506649,5.469272225049927,0.007687106131685819,13.08699017650098,499.9302174666592
6999.816724670441,0.020032443916055846,0.8901185240506649,5.46921729678097,0.007729883792008476,13.153935581555254,499.9302174666592
6999.825014327299,0.020034041302553603,0.890116952925565,5.46916276363877,0.007758612225446842,13.220797082152952,499.92995182481127
6999.825014327299,0.020034041302553603,0.890116952925565,5.469107835483882,0.00780139004927136,13.287537733358414,499.92995182481127
6999.762458388993,0.02002635465045792,0.8901106850968998,5.469053386700356,0.0076140667226108115,13.354392196335384,499.92893225249907
6999.762458388993,0.02002635465045792,0.8901106850968998,5.46899845643603,0.007656847195964407,13.420892703575104,499.92893225249907
6999.7284079548635,0.02002666123077469,0.8901150673680955,5.468943942052624,0.00736908559383059,13.487591850258381,499.92806510296873
6999.7284079548635,0.02002666123077469,0.8901150673680955,5.468889011148972,0.007411865861234985,13.55382216970953,499.92806510296873
6999.7284079548635,0.02002666123077469,0.8901150673680955,5.468834080245321,0.00745464612863938,13.619907823363496,499.92806510296873
6999.800827952961,0.020030887362467248,0.8901208161898959,5.468781213044646,0.007964507726598844,13.685375112597038,499.9270455345044
6999.800827952961,0.020030887362467248,0.8901208161898959,5.468726284501419,0.008007285232377053,13.751156035116175,499.9270455345044
6999.800827952961,0.020030887362467248,0.8901208161898959,5.468671355958191,0.008050062738155263,13.816778006423764,499.9270455345044
6999.800827952961,0.020030887362467248,0.8901208161898959,5.468616427414965,0.008092840243933473,13.882237728730704,499.9270455345044
6999.800827952961,0.020030887362467248,0.8901208161898959,5.468561498871738,0.008135617749711683,13.9475326459052,499.9270455345044
6999.733440838707,0.020034539737481524,0.8901182509721433,5.468504314209253,0.00765560128436541,14.013184989502491,499.92603308680333
6999.733440838707,0.020034539737481524,0.8901182509721433,5.468449383625103,0.007698380791601041,14.078145222648777,499.92603308680333
6999.733440838707,0.020034539737481524,0.8901182509721433,5.468394453040953,0.007741160298836671,14.142937360115551,499.92603308680333
6999.733440838707,0.020034539737481524,0.8901182509721433,5.468339522456804,0.007783939806072302,14.207561764119781,499.92603308680333
6999.748369334909,0.020032321176797038,0.8901177529712215,5.468283849961079,0.007927020508313846,14.27191969898112,499.9257213911802
6999.748369334909,0.020032321176797038,0.8901177529712215,5.468228919762948,0.007969799794908828,14.336212583773523,499.9257213911802
6999.811304110196,0.020034927660357596,0.8901203400491942,5.468179026490162,0.008493496501351243,14.399858997949808,499.92470182749565
6999.81591476212,0.020034403122621634,0.8901202691955602,5.468123939141679,0.008563670092619716,14.463802839630016,499.92463686992033
6999.795799571455,0.02003369430080184,0.8901203556574256,5.468069237265109,0.00844246313990306,14.527781910802844,499.92434340045537
6999.787083119643,0.020026879277553748,0.8901200618649234,5.468013395442903,0.008280061659047443,14.591651214335315,499.9233238395812
6999.776935286436,0.020028825761744803,0.8901202209595046,5.467959066129019,0.00828837684277902,14.655202030530265,499.9231086676303
6999.775884749133,0.020031112387431518,0.8901192628612529,5.467899603776589,0.008389951413462857,14.71852134000215,499.92254217116727
6999.776407198266,0.020031608205903825,0.890118904846263,5.4678424287643885,0.008454856114438216,14.781740245710274,499.92230162487573
6999.776407198266,0.020031608205903825,0.890118904846263,5.467787499417613,0.008497634552995115,14.844850537360239,499.92230162487573
6999.756501548906,0.020034426095780787,0.8901190173645567,5.467734466245613,0.008470464547504055,14.907906962967003,499.9219970876446
