time,a,e,i,RAAN,argp,nu
0.7833333333333333,7026.815140862879,0.02013925118615237,0.890117918517108,2.0917763128134164,0.9100416283334328,2.9797201754619045
0.8,7027.363914430968,0.020060313457905644,0.890117918517108,2.0917221267340658,0.910607544754395,3.041003768752105
0.8166666666666667,7027.912726308861,0.019980871838270898,0.890117918517108,2.0916679558076265,0.9109301166557224,3.1025175066223354
0.8333333333333334,7028.461619199976,0.01990123165096812,0.890117918517108,2.0916138000304736,0.9110053624386508,3.164274986372801
0.85,7029.010635753896,0.019821702580600634,0.890117918517108,2.09155965939879,0.9108301593118564,3.226288927147457
0.8666666666666667,7029.559818429974,0.019742597690892025,0.890117918517108,2.091505533908572,0.9104023000896427,3.288571084678702
0.8833333333333333,7030.109209361044,0.01966423237277185,0.890117918517108,2.091451423555628,0.9097205498810348,3.3511321661516122
0.9,7030.65885021727,0.019586923220443992,0.890117918517108,2.091397328335581,0.9087847018300793,3.4139817459966784
0.9166666666666666,7031.20878207016,0.019510986834593402,0.890117918517108,2.0913432482438754,0.9075956309584156,3.4771281835331456
0.9333333333333333,7031.759045256804,0.019436738553086138,0.890117918517108,2.0912891832757787,0.906155345058243,3.5405785434934374
0.95,7032.3096792443985,0.019364491110891023,0.890117918517108,2.0912351334263897,0.9044670314915595,3.604338520558344
0.9666666666666667,7032.8607224951875,0.01929455323248861,0.890117918517108,2.0911810986906425,0.9025350986748553,3.6684123691178208
0.9833333333333333,7033.412212331938,0.01922722816171806,0.890117918517108,2.0911270790633156,0.9003652109725255,3.7328028395380644
1.0,7033.964184804148,0.019162812135819045,0.890117918517108,2.0910730745390387,0.8979643156924632,3.797511122256695
1.0166666666666666,7034.51667455522,0.01910159281232038,0.890117918517108,2.0910190851123014,0.8953406608788549,3.8625368010390027
1.0333333333333334,7035.069714690847,0.01904384765936691,0.890117918517108,2.090965110777462,0.892503802634947,3.9278778167044726
1.05,7035.623336648985,0.018989842322009808,0.890117918517108,2.0909111515287586,0.8894646007865428,3.9935304425699907
1.0666666666666667,7036.177570071751,0.01893982897885492,0.890117918517108,2.090857207360317,0.8862352018181838,4.059489272751198
