
 ------------------------------------------------- 

 ------------------------------------------------- 

 ------------------------------------------------- 

 ------------------------------------------------- 
 SUCCESS #1 of #4 episodes

 ------------------------------------------------- 
[t=72000.0s] a=8501, e=0.0097, i=45.79deg, goal_i=49.72deg, Fr=1.0000, Fs=0.7358, Fw=-0.3835, reward=179.820
[t=84000.0s] a=8500, e=0.0095, i=45.81deg, goal_i=49.72deg, Fr=0.0992, Fs=0.7072, Fw=1.0000, reward=400.053
[t=96000.0s] a=8498, e=0.0082, i=45.86deg, goal_i=49.72deg, Fr=0.8935, Fs=-0.7385, Fw=-0.3681, reward=376.808
[t=108000.0s] a=8498, e=0.0063, i=45.89deg, goal_i=49.72deg, Fr=-0.3114, Fs=0.5563, Fw=1.0000, reward=366.680
[t=120000.0s] a=8500, e=0.0068, i=45.91deg, goal_i=49.72deg, Fr=0.1428, Fs=1.0000, Fw=-0.8547, reward=371.032
[t=132000.0s] a=8500, e=0.0060, i=45.95deg, goal_i=49.72deg, Fr=0.1568, Fs=0.3637, Fw=1.0000, reward=365.758
[t=144000.0s] a=8499, e=0.0062, i=45.99deg, goal_i=49.72deg, Fr=1.0000, Fs=-1.0000, Fw=-1.0000, reward=367.280
[t=156000.0s] a=8498, e=0.0058, i=46.03deg, goal_i=49.72deg, Fr=-0.5881, Fs=1.0000, Fw=-1.0000, reward=99.839
[t=168000.0s] a=8501, e=0.0063, i=46.04deg, goal_i=49.72deg, Fr=1.0000, Fs=0.6884, Fw=-0.6458, reward=368.330
[t=180000.0s] a=8503, e=0.0060, i=46.08deg, goal_i=49.72deg, Fr=0.1490, Fs=0.6214, Fw=0.8429, reward=365.267
[t=192000.0s] a=8501, e=0.0061, i=46.12deg, goal_i=49.72deg, Fr=1.0000, Fs=1.0000, Fw=-0.8283, reward=167.693
[t=204000.0s] a=8493, e=0.0059, i=46.16deg, goal_i=49.72deg, Fr=0.4912, Fs=-0.2325, Fw=-1.0000, reward=158.334
[t=216000.0s] a=8499, e=0.0057, i=46.20deg, goal_i=49.72deg, Fr=0.6232, Fs=0.5361, Fw=1.0000, reward=365.347
[t=228000.0s] a=8503, e=0.0060, i=46.23deg, goal_i=49.72deg, Fr=-1.0000, Fs=-0.8356, Fw=1.0000, reward=105.838
[t=240000.0s] a=8501, e=0.0054, i=46.24deg, goal_i=49.72deg, Fr=-1.0000, Fs=-0.5916, Fw=-0.0491, reward=101.993
[t=252000.0s] a=8501, e=0.0049, i=46.31deg, goal_i=49.72deg, Fr=-0.2677, Fs=-0.3464, Fw=0.0449, reward=101.435
[t=264000.0s] a=8503, e=0.0054, i=46.34deg, goal_i=49.72deg, Fr=-0.2459, Fs=0.5828, Fw=1.0000, reward=362.308
[t=276000.0s] a=8503, e=0.0055, i=46.35deg, goal_i=49.72deg, Fr=-1.0000, Fs=0.1981, Fw=-1.0000, reward=383.386
[t=288000.0s] a=8502, e=0.0060, i=46.41deg, goal_i=49.72deg, Fr=0.5320, Fs=1.0000, Fw=1.0000, reward=368.163
[t=300000.0s] a=8501, e=0.0060, i=46.45deg, goal_i=49.72deg, Fr=1.0000, Fs=0.7669, Fw=-1.0000, reward=368.699
[t=312000.0s] a=8500, e=0.0048, i=46.55deg, goal_i=49.72deg, Fr=0.2432, Fs=0.8838, Fw=0.5615, reward=359.304
[t=324000.0s] a=8498, e=0.0036, i=46.62deg, goal_i=49.72deg, Fr=1.0000, Fs=-0.3499, Fw=-1.0000, reward=343.171
[t=336000.0s] a=8500, e=0.0019, i=46.68deg, goal_i=49.72deg, Fr=-1.0000, Fs=0.4721, Fw=0.9272, reward=320.934
[t=348000.0s] a=8500, e=0.0015, i=46.77deg, goal_i=49.72deg, Fr=-1.0000, Fs=-1.0000, Fw=-1.0000, reward=114.809
[t=360000.0s] a=8498, e=0.0016, i=46.79deg, goal_i=49.72deg, Fr=-0.6761, Fs=-0.1352, Fw=-0.0670, reward=138.520
[t=372000.0s] a=8501, e=0.0016, i=46.88deg, goal_i=49.72deg, Fr=0.0506, Fs=1.0000, Fw=-0.4676, reward=67.646
[t=384000.0s] a=8503, e=0.0014, i=46.90deg, goal_i=49.72deg, Fr=-0.2465, Fs=1.0000, Fw=0.2680, reward=64.372
[t=396000.0s] a=8500, e=0.0018, i=46.89deg, goal_i=49.72deg, Fr=1.0000, Fs=1.0000, Fw=0.3818, reward=320.590
[t=408000.0s] a=8499, e=0.0019, i=46.93deg, goal_i=49.72deg, Fr=0.4890, Fs=0.3977, Fw=-1.0000, reward=321.360
[t=420000.0s] a=8503, e=0.0012, i=46.94deg, goal_i=49.72deg, Fr=-0.4110, Fs=0.9495, Fw=0.0617, reward=109.936
[t=432000.0s] a=8505, e=0.0022, i=46.97deg, goal_i=49.72deg, Fr=1.0000, Fs=0.2603, Fw=0.2722, reward=74.010
[t=444000.0s] a=8499, e=0.0025, i=46.97deg, goal_i=49.72deg, Fr=1.0000, Fs=-1.0000, Fw=0.6794, reward=330.953
[t=456000.0s] a=8503, e=0.0021, i=47.02deg, goal_i=49.72deg, Fr=0.9343, Fs=1.0000, Fw=-1.0000, reward=323.712
[t=468000.0s] a=8501, e=0.0022, i=47.05deg, goal_i=49.72deg, Fr=-0.1955, Fs=0.4921, Fw=-0.2294, reward=83.198
[t=480000.0s] a=8501, e=0.0020, i=47.08deg, goal_i=49.72deg, Fr=1.0000, Fs=0.5045, Fw=-1.0000, reward=323.400
[t=492000.0s] a=8507, e=0.0019, i=47.15deg, goal_i=49.72deg, Fr=0.8058, Fs=-0.1947, Fw=-1.0000, reward=91.410
[t=504000.0s] a=8506, e=0.0021, i=47.17deg, goal_i=49.72deg, Fr=1.0000, Fs=0.1940, Fw=0.6808, reward=96.654
[t=516000.0s] a=8508, e=0.0020, i=47.19deg, goal_i=49.72deg, Fr=0.9092, Fs=1.0000, Fw=-1.0000, reward=69.653
[t=528000.0s] a=8507, e=0.0016, i=47.21deg, goal_i=49.72deg, Fr=-1.0000, Fs=-0.2519, Fw=-0.2481, reward=67.569
[t=540000.0s] a=8499, e=0.0022, i=47.18deg, goal_i=49.72deg, Fr=1.0000, Fs=-0.5687, Fw=-0.4722, reward=128.115
[t=552000.0s] a=8500, e=0.0025, i=47.14deg, goal_i=49.72deg, Fr=0.2594, Fs=-1.0000, Fw=0.4872, reward=332.169
[t=564000.0s] a=8498, e=0.0030, i=47.11deg, goal_i=49.72deg, Fr=-1.0000, Fs=-0.4040, Fw=0.4757, reward=92.660
[t=576000.0s] a=8498, e=0.0034, i=47.08deg, goal_i=49.72deg, Fr=0.5623, Fs=1.0000, Fw=-0.9694, reward=97.301
[t=588000.0s] a=8497, e=0.0029, i=47.07deg, goal_i=49.72deg, Fr=-0.9387, Fs=-1.0000, Fw=1.0000, reward=89.237
[t=600000.0s] a=8500, e=0.0023, i=47.03deg, goal_i=49.72deg, Fr=0.3738, Fs=-0.4074, Fw=-0.1441, reward=84.185
[t=612000.0s] a=8498, e=0.0019, i=47.05deg, goal_i=49.72deg, Fr=0.9111, Fs=-1.0000, Fw=-1.0000, reward=321.058
[t=624000.0s] a=8499, e=0.0018, i=47.06deg, goal_i=49.72deg, Fr=0.2863, Fs=0.7661, Fw=0.2471, reward=121.335
[t=636000.0s] a=8500, e=0.0015, i=47.01deg, goal_i=49.72deg, Fr=-0.4508, Fs=0.9387, Fw=0.7226, reward=69.562
[t=648000.0s] a=8505, e=0.0020, i=47.02deg, goal_i=49.72deg, Fr=0.5622, Fs=-0.0224, Fw=-1.0000, reward=94.057
[t=660000.0s] a=8499, e=0.0013, i=46.97deg, goal_i=49.72deg, Fr=0.9764, Fs=-1.0000, Fw=1.0000, reward=64.832
[t=672000.0s] a=8501, e=0.0008, i=46.92deg, goal_i=49.72deg, Fr=0.2488, Fs=0.2499, Fw=-0.7091, reward=57.951
[t=684000.0s] a=8502, e=0.0007, i=46.86deg, goal_i=49.72deg, Fr=-0.0860, Fs=-1.0000, Fw=-1.0000, reward=53.248
[t=696000.0s] a=8500, e=0.0006, i=46.83deg, goal_i=49.72deg, Fr=0.1785, Fs=1.0000, Fw=-0.5663, reward=302.761
[t=708000.0s] a=8499, e=0.0010, i=46.84deg, goal_i=49.72deg, Fr=-0.0803, Fs=-1.0000, Fw=1.0000, reward=308.347
[t=720000.0s] a=8498, e=0.0015, i=46.83deg, goal_i=49.72deg, Fr=-0.2304, Fs=-0.3880, Fw=0.1253, reward=66.310
[t=732000.0s] a=8500, e=0.0020, i=46.77deg, goal_i=49.72deg, Fr=-0.8237, Fs=-1.0000, Fw=-0.2483, reward=70.555
[t=744000.0s] a=8502, e=0.0015, i=46.72deg, goal_i=49.72deg, Fr=-0.0365, Fs=-1.0000, Fw=-0.1232, reward=114.833
[t=756000.0s] a=8500, e=0.0022, i=46.68deg, goal_i=49.72deg, Fr=1.0000, Fs=1.0000, Fw=1.0000, reward=324.802
[t=768000.0s] a=8499, e=0.0025, i=46.61deg, goal_i=49.72deg, Fr=0.2120, Fs=-0.5494, Fw=-0.7246, reward=328.996
[t=780000.0s] a=8499, e=0.0025, i=46.55deg, goal_i=49.72deg, Fr=0.6184, Fs=0.5652, Fw=0.7286, reward=328.603
[t=792000.0s] a=8499, e=0.0024, i=46.50deg, goal_i=49.72deg, Fr=-1.0000, Fs=-0.9906, Fw=-0.0354, reward=126.157
[t=804000.0s] a=8497, e=0.0021, i=46.47deg, goal_i=49.72deg, Fr=-1.0000, Fs=0.0297, Fw=-0.6210, reward=83.220
[t=816000.0s] a=8493, e=0.0013, i=46.47deg, goal_i=49.72deg, Fr=0.1626, Fs=0.1709, Fw=1.0000, reward=67.408
[t=828000.0s] a=8498, e=0.0010, i=46.39deg, goal_i=49.72deg, Fr=0.9954, Fs=1.0000, Fw=1.0000, reward=46.353
[t=840000.0s] a=8497, e=0.0006, i=46.35deg, goal_i=49.72deg, Fr=1.0000, Fs=-0.0883, Fw=-1.0000, reward=58.062
[t=852000.0s] a=8499, e=0.0009, i=46.30deg, goal_i=49.72deg, Fr=-0.6200, Fs=-0.5614, Fw=-1.0000, reward=303.524
[t=864000.0s] a=8496, e=0.0007, i=46.28deg, goal_i=49.72deg, Fr=-1.0000, Fs=0.2242, Fw=-0.4793, reward=-837.041
 FAILURE #12 of #16 episodes

 ------------------------------------------------- 
[t=12000.0s] a=8499, e=0.0098, i=48.31deg, goal_i=46.01deg, Fr=-1.0000, Fs=-0.1303, Fw=-1.0000, reward=169.246
[t=24000.0s] a=8497, e=0.0098, i=48.34deg, goal_i=46.01deg, Fr=0.0946, Fs=-1.0000, Fw=1.0000, reward=167.816
[t=36000.0s] a=8500, e=0.0092, i=48.38deg, goal_i=46.01deg, Fr=1.0000, Fs=0.4225, Fw=0.2774, reward=188.799
[t=48000.0s] a=8499, e=0.0095, i=48.40deg, goal_i=46.01deg, Fr=0.9210, Fs=0.6523, Fw=0.2852, reward=188.974
[t=60000.0s] a=8501, e=0.0088, i=48.45deg, goal_i=46.01deg, Fr=0.3654, Fs=1.0000, Fw=-1.0000, reward=387.600
[t=72000.0s] a=8500, e=0.0078, i=48.54deg, goal_i=46.01deg, Fr=-1.0000, Fs=1.0000, Fw=-1.0000, reward=139.838
[t=84000.0s] a=8498, e=0.0076, i=48.60deg, goal_i=46.01deg, Fr=-0.1218, Fs=1.0000, Fw=1.0000, reward=136.853
[t=96000.0s] a=8500, e=0.0083, i=48.66deg, goal_i=46.01deg, Fr=1.0000, Fs=-0.0953, Fw=1.0000, reward=405.268
[t=108000.0s] a=8501, e=0.0086, i=48.67deg, goal_i=46.01deg, Fr=-0.1031, Fs=0.2587, Fw=-1.0000, reward=385.886
[t=120000.0s] a=8501, e=0.0087, i=48.70deg, goal_i=46.01deg, Fr=1.0000, Fs=0.5647, Fw=-0.7956, reward=139.222
[t=132000.0s] a=8502, e=0.0084, i=48.76deg, goal_i=46.01deg, Fr=0.1483, Fs=1.0000, Fw=1.0000, reward=136.571
[t=144000.0s] a=8501, e=0.0069, i=48.77deg, goal_i=46.01deg, Fr=0.2347, Fs=-0.1391, Fw=-1.0000, reward=149.758
[t=156000.0s] a=8501, e=0.0068, i=48.84deg, goal_i=46.01deg, Fr=0.0631, Fs=0.4460, Fw=1.0000, reward=127.674
[t=168000.0s] a=8501, e=0.0071, i=48.91deg, goal_i=46.01deg, Fr=-0.1716, Fs=-0.9286, Fw=1.0000, reward=378.644
[t=180000.0s] a=8498, e=0.0074, i=48.92deg, goal_i=46.01deg, Fr=1.0000, Fs=-0.5031, Fw=-0.0953, reward=178.966
[t=192000.0s] a=8500, e=0.0077, i=48.96deg, goal_i=46.01deg, Fr=-0.0983, Fs=0.7272, Fw=1.0000, reward=181.103
[t=204000.0s] a=8499, e=0.0078, i=48.94deg, goal_i=46.01deg, Fr=1.0000, Fs=-0.2627, Fw=0.2590, reward=181.669
[t=216000.0s] a=8501, e=0.0077, i=49.00deg, goal_i=46.01deg, Fr=1.0000, Fs=1.0000, Fw=0.0903, reward=128.461
[t=228000.0s] a=8500, e=0.0084, i=49.05deg, goal_i=46.01deg, Fr=-0.2640, Fs=-0.0417, Fw=-0.2813, reward=153.490
[t=240000.0s] a=8496, e=0.0090, i=49.08deg, goal_i=46.01deg, Fr=-1.0000, Fs=-0.2193, Fw=0.8903, reward=128.306
[t=252000.0s] a=8498, e=0.0085, i=49.15deg, goal_i=46.01deg, Fr=-1.0000, Fs=-1.0000, Fw=-0.3990, reward=127.807
[t=264000.0s] a=8499, e=0.0095, i=49.21deg, goal_i=46.01deg, Fr=1.0000, Fs=-0.3173, Fw=1.0000, reward=128.743
[t=276000.0s] a=8499, e=0.0097, i=49.26deg, goal_i=46.01deg, Fr=-0.5095, Fs=0.7638, Fw=-0.4269, reward=127.628
[t=288000.0s] a=8498, e=0.0102, i=49.28deg, goal_i=46.01deg, Fr=-1.0000, Fs=0.4679, Fw=-0.8193, reward=383.827
[t=300000.0s] a=8501, e=0.0101, i=49.33deg, goal_i=46.01deg, Fr=-0.5267, Fs=-0.7837, Fw=-0.5813, reward=126.029
[t=312000.0s] a=8500, e=0.0091, i=49.40deg, goal_i=46.01deg, Fr=1.0000, Fs=-1.0000, Fw=1.0000, reward=123.758
[t=324000.0s] a=8500, e=0.0078, i=49.46deg, goal_i=46.01deg, Fr=-0.1787, Fs=0.5433, Fw=-1.0000, reward=118.405
[t=336000.0s] a=8498, e=0.0075, i=49.48deg, goal_i=46.01deg, Fr=-0.4841, Fs=-0.6026, Fw=-1.0000, reward=376.322
[t=348000.0s] a=8502, e=0.0068, i=49.49deg, goal_i=46.01deg, Fr=-1.0000, Fs=-0.5838, Fw=-1.0000, reward=112.151
[t=360000.0s] a=8502, e=0.0074, i=49.56deg, goal_i=46.01deg, Fr=-0.8287, Fs=0.6699, Fw=0.5797, reward=175.429
[t=372000.0s] a=8497, e=0.0078, i=49.62deg, goal_i=46.01deg, Fr=1.0000, Fs=-1.0000, Fw=-0.2219, reward=176.238
[t=384000.0s] a=8497, e=0.0073, i=49.64deg, goal_i=46.01deg, Fr=0.8644, Fs=0.1951, Fw=0.4891, reward=393.733
[t=396000.0s] a=8505, e=0.0064, i=49.68deg, goal_i=46.01deg, Fr=-0.7086, Fs=0.7968, Fw=-1.0000, reward=365.246
[t=408000.0s] a=8497, e=0.0062, i=49.73deg, goal_i=46.01deg, Fr=0.3861, Fs=-0.9387, Fw=-0.6950, reward=100.990
[t=420000.0s] a=8500, e=0.0065, i=49.80deg, goal_i=46.01deg, Fr=0.8000, Fs=1.0000, Fw=-1.0000, reward=369.115
[t=432000.0s] a=8499, e=0.0054, i=49.84deg, goal_i=46.01deg, Fr=-0.6372, Fs=-0.6322, Fw=0.6215, reward=360.493
[t=444000.0s] a=8499, e=0.0046, i=49.87deg, goal_i=46.01deg, Fr=1.0000, Fs=0.8934, Fw=0.5395, reward=84.363
[t=456000.0s] a=8500, e=0.0044, i=49.90deg, goal_i=46.01deg, Fr=-0.4928, Fs=-1.0000, Fw=1.0000, reward=349.422
[t=468000.0s] a=8498, e=0.0046, i=49.94deg, goal_i=46.01deg, Fr=0.7956, Fs=0.7931, Fw=1.0000, reward=81.880
[t=480000.0s] a=8502, e=0.0052, i=49.97deg, goal_i=46.01deg, Fr=0.7312, Fs=0.0476, Fw=-1.0000, reward=108.820
[t=492000.0s] a=8499, e=0.0055, i=50.03deg, goal_i=46.01deg, Fr=-0.6807, Fs=-1.0000, Fw=0.5859, reward=89.530
[t=504000.0s] a=8499, e=0.0058, i=50.09deg, goal_i=46.01deg, Fr=0.9517, Fs=0.6005, Fw=0.0308, reward=161.899
[t=516000.0s] a=8500, e=0.0054, i=50.14deg, goal_i=46.01deg, Fr=0.3731, Fs=0.6856, Fw=0.4303, reward=159.013
[t=528000.0s] a=8501, e=0.0046, i=50.16deg, goal_i=46.01deg, Fr=0.0065, Fs=1.0000, Fw=0.5700, reward=77.732
[t=540000.0s] a=8495, e=0.0040, i=50.19deg, goal_i=46.01deg, Fr=-0.0455, Fs=0.5945, Fw=-0.4504, reward=67.688
[t=552000.0s] a=8499, e=0.0039, i=50.25deg, goal_i=46.01deg, Fr=0.8467, Fs=-0.6430, Fw=0.0477, reward=66.101
[t=564000.0s] a=8506, e=0.0042, i=50.29deg, goal_i=46.01deg, Fr=-1.0000, Fs=0.2995, Fw=1.0000, reward=337.558
[t=576000.0s] a=8498, e=0.0059, i=50.33deg, goal_i=46.01deg, Fr=0.4684, Fs=0.4779, Fw=-0.1623, reward=161.831
[t=588000.0s] a=8500, e=0.0062, i=50.36deg, goal_i=46.01deg, Fr=1.0000, Fs=0.4536, Fw=0.6891, reward=363.180
[t=600000.0s] a=8500, e=0.0077, i=50.38deg, goal_i=46.01deg, Fr=-0.7681, Fs=1.0000, Fw=-0.8033, reward=371.307
[t=612000.0s] a=8495, e=0.0079, i=50.43deg, goal_i=46.01deg, Fr=1.0000, Fs=0.0418, Fw=0.3866, reward=388.000
[t=624000.0s] a=8499, e=0.0061, i=50.47deg, goal_i=46.01deg, Fr=-0.6081, Fs=-1.0000, Fw=0.3866, reward=83.819
[t=636000.0s] a=8497, e=0.0056, i=50.50deg, goal_i=46.01deg, Fr=-1.0000, Fs=-0.4351, Fw=0.0721, reward=155.840
[t=648000.0s] a=8501, e=0.0050, i=50.54deg, goal_i=46.01deg, Fr=1.0000, Fs=1.0000, Fw=-0.1311, reward=151.980
[t=660000.0s] a=8498, e=0.0050, i=50.59deg, goal_i=46.01deg, Fr=0.0267, Fs=0.9604, Fw=-0.1886, reward=70.676
[t=672000.0s] a=8498, e=0.0046, i=50.59deg, goal_i=46.01deg, Fr=-0.0910, Fs=1.0000, Fw=1.0000, reward=146.172
[t=684000.0s] a=8497, e=0.0041, i=50.62deg, goal_i=46.01deg, Fr=0.1792, Fs=-0.7048, Fw=-1.0000, reward=338.250
[t=696000.0s] a=8497, e=0.0045, i=50.64deg, goal_i=46.01deg, Fr=0.4958, Fs=1.0000, Fw=0.0365, reward=143.806
[t=708000.0s] a=8500, e=0.0042, i=50.68deg, goal_i=46.01deg, Fr=1.0000, Fs=1.0000, Fw=0.8256, reward=59.799
[t=720000.0s] a=8503, e=0.0046, i=50.69deg, goal_i=46.01deg, Fr=-1.0000, Fs=0.5741, Fw=-0.6180, reward=62.197
[t=732000.0s] a=8499, e=0.0052, i=50.69deg, goal_i=46.01deg, Fr=-0.0649, Fs=1.0000, Fw=0.7955, reward=70.326
[t=744000.0s] a=8501, e=0.0065, i=50.74deg, goal_i=46.01deg, Fr=-0.6822, Fs=-0.9141, Fw=-1.0000, reward=78.783
[t=756000.0s] a=8500, e=0.0066, i=50.73deg, goal_i=46.01deg, Fr=0.6162, Fs=0.4181, Fw=-1.0000, reward=362.394
[t=768000.0s] a=8500, e=0.0066, i=50.76deg, goal_i=46.01deg, Fr=0.3488, Fs=0.1133, Fw=-1.0000, reward=99.157
[t=780000.0s] a=8500, e=0.0063, i=50.76deg, goal_i=46.01deg, Fr=-0.1266, Fs=-0.8296, Fw=1.0000, reward=76.888
[t=792000.0s] a=8498, e=0.0066, i=50.82deg, goal_i=46.01deg, Fr=-1.0000, Fs=0.6291, Fw=-1.0000, reward=76.951
[t=804000.0s] a=8501, e=0.0069, i=50.85deg, goal_i=46.01deg, Fr=0.0673, Fs=-1.0000, Fw=1.0000, reward=79.109
[t=816000.0s] a=8499, e=0.0070, i=50.88deg, goal_i=46.01deg, Fr=-0.0389, Fs=-0.4874, Fw=1.0000, reward=163.890
[t=828000.0s] a=8499, e=0.0072, i=50.88deg, goal_i=46.01deg, Fr=0.0830, Fs=1.0000, Fw=-1.0000, reward=79.471
[t=840000.0s] a=8503, e=0.0068, i=50.91deg, goal_i=46.01deg, Fr=1.0000, Fs=-0.2247, Fw=0.1941, reward=75.059
[t=852000.0s] a=8496, e=0.0065, i=50.92deg, goal_i=46.01deg, Fr=-0.3882, Fs=1.0000, Fw=0.5366, reward=357.575
[t=864000.0s] a=8500, e=0.0072, i=50.95deg, goal_i=46.01deg, Fr=-1.0000, Fs=0.1068, Fw=-0.8506, reward=-210.409
 FAILURE #13 of #17 episodes

 ------------------------------------------------- 
[t=12000.0s] a=8493, e=0.0102, i=46.03deg, goal_i=48.22deg, Fr=0.6865, Fs=0.9402, Fw=0.5334, reward=143.914
[t=24000.0s] a=8499, e=0.0099, i=46.04deg, goal_i=48.22deg, Fr=0.5013, Fs=-0.3611, Fw=-0.8111, reward=152.256
[t=36000.0s] a=8495, e=0.0107, i=46.04deg, goal_i=48.22deg, Fr=-0.2402, Fs=-1.0000, Fw=1.0000, reward=147.022
[t=48000.0s] a=8495, e=0.0107, i=46.07deg, goal_i=48.22deg, Fr=-1.0000, Fs=-0.2913, Fw=-0.0276, reward=186.517
[t=60000.0s] a=8500, e=0.0101, i=46.09deg, goal_i=48.22deg, Fr=0.4381, Fs=-0.5093, Fw=-1.0000, reward=153.332
[t=72000.0s] a=8496, e=0.0098, i=46.12deg, goal_i=48.22deg, Fr=-0.7021, Fs=-0.8935, Fw=-1.0000, reward=388.582
[t=84000.0s] a=8489, e=0.0102, i=46.13deg, goal_i=48.22deg, Fr=0.8469, Fs=-1.0000, Fw=0.1174, reward=170.579
[t=96000.0s] a=8478, e=0.0099, i=46.17deg, goal_i=48.22deg, Fr=-0.4310, Fs=-0.8511, Fw=-0.9663, reward=325.568
[t=108000.0s] a=8496, e=0.0080, i=46.20deg, goal_i=48.22deg, Fr=0.4706, Fs=0.9472, Fw=-0.2618, reward=149.926
[t=120000.0s] a=8497, e=0.0073, i=46.23deg, goal_i=48.22deg, Fr=1.0000, Fs=0.9466, Fw=-1.0000, reward=382.692
[t=132000.0s] a=8491, e=0.0062, i=46.23deg, goal_i=48.22deg, Fr=0.4964, Fs=0.1172, Fw=1.0000, reward=385.047
[t=144000.0s] a=8482, e=0.0057, i=46.24deg, goal_i=48.22deg, Fr=0.2064, Fs=-0.2787, Fw=-1.0000, reward=325.791
[t=156000.0s] a=8492, e=0.0056, i=46.27deg, goal_i=48.22deg, Fr=1.0000, Fs=1.0000, Fw=1.0000, reward=363.878
[t=168000.0s] a=8498, e=0.0069, i=46.27deg, goal_i=48.22deg, Fr=-1.0000, Fs=1.0000, Fw=1.0000, reward=146.738
[t=180000.0s] a=8500, e=0.0077, i=46.28deg, goal_i=48.22deg, Fr=0.7782, Fs=-1.0000, Fw=-0.5595, reward=152.407
[t=192000.0s] a=8496, e=0.0088, i=46.28deg, goal_i=48.22deg, Fr=1.0000, Fs=0.5136, Fw=-0.6494, reward=187.785
[t=204000.0s] a=8498, e=0.0079, i=46.31deg, goal_i=48.22deg, Fr=0.6171, Fs=1.0000, Fw=-1.0000, reward=386.294
[t=216000.0s] a=8496, e=0.0067, i=46.31deg, goal_i=48.22deg, Fr=0.3564, Fs=-0.4278, Fw=-0.6152, reward=145.391
[t=228000.0s] a=8501, e=0.0075, i=46.34deg, goal_i=48.22deg, Fr=-0.4753, Fs=1.0000, Fw=1.0000, reward=152.486
[t=240000.0s] a=8497, e=0.0067, i=46.35deg, goal_i=48.22deg, Fr=0.9119, Fs=-1.0000, Fw=1.0000, reward=379.537
[t=252000.0s] a=8498, e=0.0065, i=46.34deg, goal_i=48.22deg, Fr=-0.6273, Fs=-1.0000, Fw=1.0000, reward=146.216
[t=264000.0s] a=8494, e=0.0070, i=46.39deg, goal_i=48.22deg, Fr=0.7129, Fs=1.0000, Fw=0.9427, reward=378.191
[t=276000.0s] a=8489, e=0.0072, i=46.40deg, goal_i=48.22deg, Fr=1.0000, Fs=-0.3007, Fw=-0.4027, reward=364.394
[t=288000.0s] a=8495, e=0.0063, i=46.43deg, goal_i=48.22deg, Fr=0.4786, Fs=0.9562, Fw=-0.6508, reward=142.610
[t=300000.0s] a=8500, e=0.0050, i=46.47deg, goal_i=48.22deg, Fr=1.0000, Fs=0.5202, Fw=1.0000, reward=137.782
[t=312000.0s] a=8497, e=0.0043, i=46.52deg, goal_i=48.22deg, Fr=0.0892, Fs=0.5338, Fw=0.9307, reward=358.157
[t=324000.0s] a=8501, e=0.0053, i=46.52deg, goal_i=48.22deg, Fr=-0.1402, Fs=-1.0000, Fw=1.0000, reward=141.170
[t=336000.0s] a=8481, e=0.0052, i=46.55deg, goal_i=48.22deg, Fr=-1.0000, Fs=-1.0000, Fw=-1.0000, reward=93.196
[t=348000.0s] a=8473, e=0.0049, i=46.59deg, goal_i=48.22deg, Fr=-0.0687, Fs=-0.9374, Fw=0.4550, reward=81.470
[t=360000.0s] a=8485, e=0.0040, i=46.62deg, goal_i=48.22deg, Fr=-0.8612, Fs=1.0000, Fw=-0.2292, reward=122.872
[t=372000.0s] a=8481, e=0.0035, i=46.64deg, goal_i=48.22deg, Fr=1.0000, Fs=-1.0000, Fw=-1.0000, reward=73.491
[t=384000.0s] a=8484, e=0.0019, i=46.62deg, goal_i=48.22deg, Fr=-1.0000, Fs=1.0000, Fw=-0.9737, reward=291.774
[t=396000.0s] a=8490, e=0.0011, i=46.63deg, goal_i=48.22deg, Fr=-0.7392, Fs=-0.4849, Fw=-0.1406, reward=74.532
[t=408000.0s] a=8486, e=0.0010, i=46.66deg, goal_i=48.22deg, Fr=-1.0000, Fs=1.0000, Fw=1.0000, reward=56.979
[t=420000.0s] a=8495, e=0.0005, i=46.66deg, goal_i=48.22deg, Fr=-1.0000, Fs=0.2451, Fw=1.0000, reward=302.261
[t=432000.0s] a=8497, e=0.0013, i=46.67deg, goal_i=48.22deg, Fr=-0.8152, Fs=-1.0000, Fw=-0.9338, reward=316.223
[t=444000.0s] a=8489, e=0.0024, i=46.67deg, goal_i=48.22deg, Fr=-1.0000, Fs=0.5407, Fw=-0.0907, reward=88.441
[t=456000.0s] a=8497, e=0.0024, i=46.66deg, goal_i=48.22deg, Fr=0.1759, Fs=-0.9417, Fw=0.9006, reward=105.374
[t=468000.0s] a=8499, e=0.0023, i=46.67deg, goal_i=48.22deg, Fr=0.0564, Fs=0.3018, Fw=-1.0000, reward=106.425
[t=480000.0s] a=8494, e=0.0019, i=46.66deg, goal_i=48.22deg, Fr=-0.1314, Fs=0.9494, Fw=0.2515, reward=93.890
[t=492000.0s] a=8499, e=0.0026, i=46.66deg, goal_i=48.22deg, Fr=1.0000, Fs=-0.5354, Fw=1.0000, reward=109.494
[t=504000.0s] a=8498, e=0.0022, i=46.59deg, goal_i=48.22deg, Fr=-1.0000, Fs=-0.0555, Fw=-0.7191, reward=123.350
[t=516000.0s] a=8500, e=0.0024, i=46.58deg, goal_i=48.22deg, Fr=-0.2304, Fs=-0.3033, Fw=0.5553, reward=106.946
[t=528000.0s] a=8497, e=0.0024, i=46.51deg, goal_i=48.22deg, Fr=-0.3268, Fs=-0.0686, Fw=0.5207, reward=354.037
